movieId	title	genres	imdbId	averageRating	numVotes	directors	cast	movie_year
122433	The Deadly Bees (1967)	Horror|Mystery|Thriller	61557	4.2	2257	nm0005711	nm0500299|nm0277975|nm0230934|nm0278093|nm0367583	1967
122490	Wicked Blood (2014)	Action|Drama|Thriller	2761578	5.3	2728	nm1766424	nm1113550|nm0000293|nm0700856|nm0891786|nm0854702	2014
122627	Oblivion 2: Backlash (1996)	Sci-Fi	117223	4.9	721	nm0006787	nm0666966|nm0841806|nm0228678|nm0228678|nm0001236	1996
122882	Mad Max: Fury Road (2015)	Action|Adventure|Sci-Fi|Thriller	1392190	8.1	1103895	nm0004306	nm0362766|nm0000234|nm0396558|nm2368789|nm0117412	2015
122884	Insidious: Chapter 3 (2015)	Fantasy|Horror|Thriller	3195644	6.1	119167	nm1191481	nm0000551|nm2640887|nm0760151|nm1191481|nm0005417	2015
122886	Star Wars: Episode VII - The Force Awakens (2015)	Action|Adventure|Fantasy|Sci-Fi|IMAX	2488496	7.8	976621	nm0009190	nm5397459|nm3915784|nm1209966|nm1727304|nm0000148	2015
122888	Ben-hur (2016)	(no genres listed)	2638144	5.7	46991	nm0067457	nm1658935|nm1527905|nm0763928|nm2258164|nm0957909	2016
122890	Warcraft (2016)	Action|Adventure|Fantasy	803096	6.7	279758	nm1512910	nm1379938|nm1745736|nm0004936|nm1002641|nm1527905	2016
122892	Avengers: Age of Ultron (2015)	Action|Adventure|Sci-Fi	2395427	7.3	925429	nm0923736	nm0000375|nm0000375|nm0262635|nm0262635|nm0749263	2015
122896	Pirates of the Caribbean: Dead Men Tell No Tales (2017)	(no genres listed)	1790809	6.5	348052	nm1461392|nm1650283	nm0000136|nm0001691|nm0000849|nm0089217|nm4154798	2017
122898	Justice League (2017)	Action|Adventure|Sci-Fi	974015	6.1	479853	nm0811583	nm0000255|nm0000255|nm2933757|nm2933757|nm0597388	2017
122900	Ant-Man (2015)	Action|Adventure|Sci-Fi	478970	7.2	724655	nm0715636	nm0748620|nm0748620|nm0000140|nm1015684|nm1015684	2015
122902	Fantastic Four (2015)	Action|Adventure|Fantasy|Sci-Fi	1502712	4.3	177094	nm2503633	nm1886602|nm0544718|nm0430107|nm0068260|nm0068260	2015
122904	Deadpool (2016)	Action|Adventure|Comedy|Sci-Fi	1431045	8.0	1131920	nm1783265	nm0005351|nm0005351|nm1072555|nm2554352|nm4534098	2016
122906	Black Panther (2017)	Action|Adventure|Sci-Fi	1825683	7.3	840934	nm3363032	nm1569276|nm1569276|nm0430107|nm2143282|nm1775091	2017
122912	Avengers: Infinity War - Part I (2018)	Action|Adventure|Sci-Fi	4154756	8.4	1210744	nm0751577|nm0751648	nm0000375|nm0000375|nm1165110|nm0749263|nm0749263	2018
122916	Thor: Ragnarok (2017)	Action|Adventure|Sci-Fi	3501632	7.9	819830	nm0169806	nm1165110|nm1089991|nm0000949|nm0749263|nm0749263	2017
122918	Guardians of the Galaxy 2 (2017)	Action|Adventure|Sci-Fi	3896198	7.6	762903	nm0348181	nm0695435|nm0695435|nm0757855|nm1176985|nm0004874	2017
122920	Captain America: Civil War (2016)	Action|Sci-Fi|Thriller	3498820	7.8	853874	nm0751577|nm0751648	nm0262635|nm0262635|nm0000375|nm0000375|nm0424060	2016
122922	Doctor Strange (2016)	Action|Adventure|Sci-Fi	1211837	7.5	808973	nm0220600	nm1212722|nm0252230|nm1046097|nm0938950|nm0586568	2016
122924	X-Men: Apocalypse (2016)	Action|Adventure|Fantasy|Sci-Fi	3385516	6.9	463030	nm0001741	nm0564215|nm1055413|nm1055413|nm2225369|nm2225369	2016
122926	Untitled Spider-Man Reboot (2017)	Action|Adventure|Fantasy	2250912	7.4	723141	nm1218281	nm4043618|nm4043618|nm0000474|nm0000474|nm0000375	2017
122932	Elsa & Fred (2014)	Children|Comedy|Romance	2113659	6.5	3744	nm0705535	nm0000511|nm0001626|nm0001315|nm0682495|nm4442068	2014
123200	Jim Jefferies: I Swear to God (2009)	Comedy	1439235	8.1	3091	nm0595657		2009
123310	Tornado! (1996)	Action	117942	4.7	1157	nm0636495	nm0132257|nm0836334|nm0001368|nm0428618|nm0247485	1996
123545	The Blue Lagoon (1949)	Drama|Romance	41190	6.4	657	nm0490950	nm0001739|nm0396819|nm0833420|nm2168962|nm0700740	1949
123553	In the Name of the King III (2014)	Action|Adventure|Drama|Fantasy	2379386	3.0	2430	nm0093051	nm0700712|nm5254676|nm4259483|nm5254895|nm5259427	2014
123947	Cake (2014)	Drama	3442006	6.4	38934	nm1400426	nm0000098|nm0056770|nm0447695|nm0941777|nm0336701	2014
124273	Kevin Smith: Too Fat For 40 (2010)	Comedy	1705115	7.3	1376	nm1237687|nm1018295		2010
124404	Snowflake, the White Gorilla (2011)	Adventure|Animation|Children|Comedy	1429433	4.3	751	nm1403426|nm0331532	nm2879734|nm3924955|nm0690290|nm0665235|nm1233940	2011
124484	Kenny & Company (1976)	Comedy|Drama	74739	7.1	795	nm0181741	nm1290255|nm0049853|nm0744876|nm0725146|nm0052410	1976
124851	Delirium (2014)	Adventure|Romance|Sci-Fi	1698647	6.5	2006	nm0006554	nm0731075|nm0001004|nm1556631|nm0128657|nm3471005	2014
124853	Why Man Creates (1968)	Animation|Documentary	63804	7.2	842	nm0000866	nm0361048|nm4291653	1968
124859	The Gambler (2014)	Crime|Drama|Thriller	2039393	6.0	73822	nm1012501	nm0000242|nm0001448|nm0000422|nm0488953|nm0001421	2014
125221	The Beast of Hollow Mountain (1956)	Horror|Sci-Fi|Western	48992	4.1	1885	nm0621999|nm0735879	nm0534972|nm0575756|nm0729032|nm0622956|nm0305814	1956
125914	Mortdecai (2015)	Adventure|Comedy|Mystery|Romance	3045616	5.5	76992	nm0462895	nm0000136|nm0000569|nm0000191|nm1601397|nm0079273	2015
125916	Fifty Shades of Grey (2015)	Drama|Romance	2322441	4.2	336809	nm0853374	nm0424848|nm1946193|nm0000383|nm3037833|nm0711559	2015
125970	Halloweentown (1998)	Adventure|Children|Comedy|Fantasy	173886	6.6	21363	nm0242271	nm0001666|nm0004782|nm0387432|nm0956726|nm0886745	1998
125974	Halloweentown High (2004)	Adventure|Children|Comedy|Fantasy	414078	6.0	8589	nm0228147	nm0004782|nm0001666|nm0387432|nm0956726|nm0736449	2004
126088	A Flintstones Christmas Carol (1994)	Animation|Children|Comedy	193164	6.8	1632	nm0739605	nm0179478|nm0888717|nm0919798|nm0919798|nm0911389	1994
126090	Hedgehog in the Fog (1975)	Animation	73099	8.1	8136	nm0635956	nm0627511|nm0899062|nm0060692	1975
126142	The Cave of the Golden Rose (1991)	Adventure|Children|Fantasy	101095	7.4	2633	nm0000877	nm0553402|nm0000728|nm0744107|nm0596807|nm0596807	1991
126420	American Heist (2015)	Action	2923316	5.0	17589	nm3550361	nm0159789|nm6285759|nm0004778|nm0108287|nm1868102	2015
126426	Solyaris (1968)	Drama|Sci-Fi	1808482	6.6	449	nm3566251|nm0632554	nm0487025|nm0683690|nm0262234|nm0953932|nm4247477	1968
126430	The Pacific (2010)	Action|Adventure|Drama|War	374463	8.3	131022	nm0687964|nm0887700|nm0638354|nm0002083|nm0864789|nm0003662	nm0197647|nm0001515|nm0001515|nm0001515|nm0781218	2010
126482	Strange Magic (2015)	Animation|Children|Fantasy|Musical	4191054	5.7	12259	nm0003977	nm0939697|nm0445903|nm0155693|nm0748973|nm0001086	2015
126548	The DUFF (2015)	Comedy	1666801	6.4	101953	nm1847738	nm0926165|nm2254074|nm2064412|nm0005049|nm5291376	2015
126577	Daddy, I'm A Zombie (2012)	Animation|Comedy|Fantasy	2243469	4.3	551	nm2499748|nm0709349|nm0482452	nm4901194|nm1938114|nm1938114|nm1705364|nm3119715	2012
126921	The Fox and the Hound 2 (2006)	Adventure|Animation|Children|Comedy	465997	5.1	5934	nm0436851	nm0005207|nm0000664|nm1501050|nm1616586|nm0289344	2006
127052	Operation 'Y' & Other Shurik's Adventures (1965)	Comedy|Crime|Romance	59550	8.5	14885	nm0301145	nm0218849|nm0700127|nm0807032|nm0807032|nm0060002	1965
127096	Project Almanac (2015)	Sci-Fi|Thriller	2436386	6.3	84424	nm2410311	nm0484541|nm3733763|nm4722966|nm4103976|nm1348102	2015
127098	Louis C.K.: Live at The Comedy Store (2015)	Comedy	4368814	7.8	7030	nm0127373		2015
127108	Brooklyn (2015)	Drama|Romance	2381111	7.5	150932	nm1259871	nm1519680|nm1710309|nm1727304|nm0000980|nm5711137	2015
127114	The End of the Tour (2015)	Drama	3416744	7.2	32664	nm1242054	nm0781981|nm0251986|nm0001043|nm0336701|nm2316017	2015
127116	Experimenter (2015)	Drama	3726704	6.6	19734	nm0021899	nm0765597|nm0000213|nm0300712|nm0000381|nm1553725	2015
127130	Mistress America (2015)	Comedy	2872462	6.7	28807	nm0000876	nm1950086|nm3860305|nm1699328|nm6201749|nm8228207	2015
127132	Zipper (2015)	Drama|Thriller	3346224	5.8	8099	nm1230603	nm0933940|nm0372176|nm0935653|nm0000377|nm0158626	2015
127134	A Walk in the Woods (2015)	Adventure|Comedy|Drama	1178665	6.4	29883	nm0477129	nm0000602|nm0000560|nm0000668|nm0005460|nm0644406	2015
127136	True Story (2015)	Drama|Mystery|Thriller	2273657	6.3	73137	nm3734458	nm0290556|nm1706767|nm0428065|nm1978694|nm0839486	2015
127146	Kurt Cobain: Montage of Heck (2015)	Documentary	4229236	7.5	32207	nm0605137		2015
127152	Going Clear: Scientology and the Prison of Belief (2015)	Documentary	4257858	8.0	40961	nm0316795		2015
127164	What Happened, Miss Simone? (2015)	Documentary	4284010	7.6	14858	nm0305017		2015
127172	A Story of Children and Film (2013)	Documentary	2917506	7.0	711	nm0184108	nm0184108	2013
127180	Story of Film: An Odyssey, The (2011)	Documentary	2044056	8.4	4842	nm0184108	nm0098709	2011
127184	Eden (2014)	Drama	3090634	6.4	5317	nm0361135	nm5064713|nm3011788|nm0531195|nm5281306|nm1581208	2014
127194	The D Train (2015)	Comedy	3534602		0	nm2361949|nm0666871		2015
127198	Dope (2015)	Comedy|Drama	3850214	7.2	89467	nm0266622	nm4271336|nm1727825|nm4169922|nm0253708|nm5473880	2015
127202	Me and Earl and the Dying Girl (2015)	Drama	2582496	7.7	138800	nm0004234	nm3287038|nm5518972|nm4972453|nm0644406|nm0110168	2015
127204	The Overnight (2015)	Comedy	3844362	6.1	17567	nm2674307	nm0004395|nm2279940|nm0005403|nm0002105|nm7062441	2015
127212	The Stanford Prison Experiment (2015)	Drama|Thriller	420293	6.8	46244	nm1547859	nm3009232|nm3009232|nm4446467|nm4446467|nm0001082	2015
127298	A Pigeon Sat on a Branch Reflecting on Existence (2014)	Comedy|Drama	1883180	6.9	19681	nm0027815	nm3300074|nm4844938|nm6918863|nm2620303|nm9494034	2014
127319	The Loft (2014)	Thriller	1850397	6.3	59915	nm0887452	nm0881631|nm0005188|nm0589505|nm0832314|nm0774386	2014
127323	Vice (2015)	Action|Adventure|Sci-Fi|Thriller	3480796	4.2	17128	nm2357819	nm0005048|nm0000246|nm1024107|nm0000628|nm1034965	2015
127390	Family Guy Presents: Blue Harvest (2007)	Animation|Comedy	888817	8.2	8050	nm0688913|nm1398960|nm0793804	nm0532235|nm0532235|nm0532235|nm0097504|nm0097504	2007
128087	Trinity and Sartana Are Coming (1972)	Comedy|Western	69409	4.1	249	nm0796402	nm0217255|nm0047872|nm4865087|nm0133719|nm0535979	1972
128089	Kevin Hart: I'm a Grown Little Man (2009)	Comedy	1420554	7.5	4858	nm2953454		2009
128097	Jim Norton: American Degenerate (2013)	Comedy	3234126	7.2	519	nm2953454		2013
128099	Jim Jefferies: BARE (2014)	Comedy	3958494	8.0	5860	nm2953454		2014
128197	Hard Promises (1991)	Comedy|Romance	102002	5.5	705	nm0203429	nm0000651|nm0676973|nm0450116|nm0001858|nm0675114	1991
128360	The Hateful Eight (2015)	Western	3460252	7.8	663165	nm0000233	nm0000168|nm0000621|nm0000492|nm0324658|nm0065007	2015
128366	Patton Oswalt: Tragedy Plus Comedy Equals Time (2014)	Comedy	3628334	7.3	929	nm0001281		2014
128488	Wild Card (2015)	Action|Crime|Drama|Thriller	2231253	5.6	60401	nm0922346	nm0005458|nm0029400|nm0306572|nm0893257|nm0204706	2015
128512	Paper Towns (2015)	Drama|Mystery|Romance	3622592	6.2	108252	nm1500577	nm1822659|nm5353321|nm3641002|nm6819854|nm4296013	2015
128520	The Wedding Ringer (2015)	Comedy	884732	6.6	80400	nm1275670	nm0366389|nm0366389|nm1265802|nm0192505|nm1649714	2015
128542	Wyrmwood (2015)	Action|Horror|Sci-Fi	2535470	6.2	18426	nm3737504	nm1052026|nm3658287|nm3278698|nm0013075|nm0777895	2015
128592	The Boy Next Door (2015)	Mystery|Thriller	3181822	4.7	45704	nm0003418	nm0000182|nm4554428|nm0155693|nm0179173|nm4122775	2015
128594	Boy Meets Girl (2015)	Comedy|Drama|Romance	3007302	7.1	4957	nm0769703	nm0919616|nm5956399|nm4078666|nm2631939|nm4680132	2015
128620	Victoria (2015)	Crime|Drama|Romance	4226388	7.6	63336	nm0771923	nm4663937|nm1035643|nm4453291|nm2916919|nm1090576	2015
128695	The Dark Valley (2014)	Western	2650978	7.1	14358	nm0698283	nm0727165|nm0604349|nm3559009|nm4752229|nm1169774	2014
128736	I'm Here (2010)	Drama	1571404	7.7	7947	nm0005069	nm1940449|nm0437852|nm2571151|nm0347149|nm4042364	2010
128832	The Last Five Years (2014)	Comedy|Drama|Musical|Romance	2474024	5.9	10780	nm0481418	nm0447695|nm2921091|nm7139651|nm7139652|nm7139653	2014
128838	Crimson Peak (2015)	Horror	2554274	6.5	158802	nm0868219	nm1985859|nm1567113|nm1089991|nm0402271|nm0064769	2015
128842	Dragonheart 3: The Sorcerer's Curse (2015)	Action|Adventure|Fantasy	3829170	5.1	4059	nm0853535	nm0606690|nm1708957|nm2623902|nm0535582|nm1306019	2015
128852	Chris Rock: Bigger & Blacker (1999)	Comedy	206636	8.0	7532	nm0874133		1999
128900	The Natural Love (1996)	Documentary	137355	7.4	205	nm0393322		1996
128902	The Forgotten Space (2010)	Documentary	1772382	6.8	157	nm0120814|nm2292713		2010
128908	Cloudburst (2011)	Adventure|Comedy|Drama	1466054	7.2	2491	nm0280396	nm0001156|nm0002084|nm0095746|nm2854765|nm0158285	2011
128914	Tom Segura: Completely Normal (2014)	Comedy	3500822	7.7	3101	nm0152401		2014
128944	Honey, We Shrunk Ourselves (1997)	Action|Adventure|Children|Comedy|Sci-Fi	119310	5.0	17039	nm0005678	nm0001548|nm0072126|nm0355379|nm0000862|nm0659573	1997
128968	Stitch! The Movie (2003)	Animation|Children|Comedy	348124	6.1	11358	nm0186038|nm0304432	nm0153738|nm0761498|nm0000119|nm0001773|nm0567852	2003
128975	Hot Tub Time Machine 2 (2015)	Comedy|Sci-Fi	2637294	5.0	41813	nm0684336	nm1117791|nm0732497|nm0241173|nm0004395|nm1843026	2015
128991	Johnny Express (2014)	Animation|Comedy|Sci-Fi	3723996	7.7	1135	nm6488058		2014
129011	Eddie Izzard: Glorious (1997)	Comedy	195753	8.4	2595	nm0724724	nm0567881|nm0593961	1997
129229	Northmen - A Viking Saga (2014)	Action|Adventure	2290553	5.4	10757	nm0299603	nm2584392|nm0477127|nm0241222|nm3647676|nm4534098	2014
129250	Superfast! (2015)	(no genres listed)	2933474	4.1	10870	nm0294997|nm0783536	nm4091175|nm3107498|nm2055623|nm0623085|nm1731694	2015
129313	Reality (2014)	Comedy	2392672	6.9	7041	nm1189197	nm0149260|nm0483200|nm0001965|nm2472838|nm1417647	2014
129333	Julia (2014)	Horror|Thriller	2582426	4.6	1840	nm0114231	nm2280521|nm1903153|nm0005276|nm0209249|nm1041980	2014
129354	Focus (2015)	Comedy|Crime|Drama|Romance	2381941	6.6	275768	nm0275629|nm0720135	nm0000226|nm3053338|nm0763928|nm0553440|nm0574468	2015
129397	Marvel One-Shot: Item 47 (2012)	Action|Fantasy|Sci-Fi	2247732	6.6	11800	nm0195669	nm0135221|nm0103038|nm0380073|nm0920038|nm13301528	2012
129428	The Second Best Exotic Marigold Hotel (2015)	Comedy|Drama	2555736	6.5	35946	nm0006960	nm0001132|nm0001749|nm0631490|nm2353862|nm1974912	2015
129514	George Carlin: It's Bad for Ya! (2008)	Comedy	963207	8.5	6504	nm0881759		2008
129657	Tracers (2015)	Action	2401097	5.6	20193	nm2038223	nm1210124|nm2955595|nm1501374|nm1969169|nm5729373	2015
129659	McFarland, USA (2015)	Drama	2097298	7.4	42452	nm0138927	nm0000126|nm0004742|nm7107400|nm1794849|nm2216161	2015
129737	Unfinished Business (2015)	Comedy	2358925	5.4	35210	nm0779433	nm0000681|nm2002649|nm0929489|nm0005188|nm1092227	2015
129779	Ghost in the Shell Arise - Border 1: Ghost Pain (2013)	Action|Animation|Sci-Fi	2636124	7.1	4357	nm1496044|nm0457124	nm0757087|nm1845347|nm3401959|nm1294836|nm1938624	2013
129937	Run All Night (2015)	Action|Crime|Drama|Thriller	2199571	6.6	115310	nm1429471	nm0000553|nm0000438|nm1172478|nm0000352|nm2933542	2015
130050	Digging Up the Marrow (2014)	Drama|Fantasy|Horror|Mystery|Thriller	1991031	5.8	5837	nm1697112	nm0936403|nm1697112|nm1701139|nm3991275|nm3991275	2014
130052	Clown (2014)	Drama|Horror	1780798	5.7	26403	nm1218281	nm1022918|nm0020751|nm0001780|nm4680692|nm0787825	2014
130073	Cinderella (2015)	Children|Drama|Fantasy|Romance	1661199	6.9	191403	nm0000110	nm4141252|nm0000949|nm0534635|nm0000307|nm1996829	2015
130083	Kidnapping Mr. Heineken (2015)	Action|Crime|Drama|Thriller	2917388	6.1	21730	nm0019242	nm0836343|nm0941777|nm0477127|nm0000164|nm1665129	2015
130087	The Cobbler (2015)	Comedy|Drama|Fantasy	3203616	5.8	60651	nm0565336	nm0001191|nm0246686|nm0000114|nm0541218|nm1380939	2015
130444	Ruby Red (2013)	Adventure|Children|Fantasy|Sci-Fi	2418558	6.0	8364	nm1385075	nm1011962|nm1921479|nm0462572|nm0797898|nm0516817	2013
130450	Pan (2015)	Adventure|Children|Fantasy	3332064	5.7	67277	nm0942504	nm5920962|nm0413168|nm1330560|nm1913734|nm2253821	2015
130452	While We're Young (2014)	Comedy|Drama	1791682	6.3	53757	nm0000876	nm0001774|nm0915208|nm3485845|nm1086543|nm1978694	2014
130482	Too Late for Tears (1949)	Crime|Drama|Film-Noir|Mystery|Thriller	41968	7.3	5732	nm0005738	nm0779507|nm0214529|nm0002053|nm0447913|nm0588767	1949
130490	Insurgent (2015)	Action|Sci-Fi|Thriller	2908446	6.2	256101	nm0777881	nm0940362|nm5052065|nm3772243|nm0000701|nm2541974	2015
130498	La v̩rit̩ si je mens ! (1997)	Comedy	120471	6.4	4918	nm0319624	nm0025857|nm0092184|nm0142972|nm0252979|nm0004133	1997
130518	The Amazing Screw-On Head (2006)	Action|Adventure|Animation|Comedy|Sci-Fi	468445	7.7	2122	nm0699372	nm0316079|nm0001383|nm0652663|nm0652663|nm0123553	2006
130520	Home (2015)	Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi	2224026	6.5	111996	nm0426333	nm1433588|nm1982597|nm0000188|nm0000182|nm2804503	2015
130576	Midnight Special (2015)	Drama|Sci-Fi	2649554	6.6	84187	nm2158772	nm0788335|nm0249291|nm0000379|nm3485845|nm5897057	2015
130578	Gunman, The (2015)	Action|Thriller	2515034	5.8	43475	nm0603628	nm0000576|nm0252961|nm0872910|nm0000849|nm0935653	2015
130634	Furious 7 (2015)	Action|Crime|Thriller	2820852	7.1	416161	nm1490123	nm0004874|nm0908094|nm0425005|nm0005458|nm0735442	2015
130686	The Final Girls (2015)	Comedy|Horror	2118624	6.5	51986	nm0833889	nm3920288|nm0015196|nm0015196|nm2796745|nm3042755	2015
130840	Spring (2015)	Horror|Romance|Sci-Fi	3395184	6.7	31559	nm1918140|nm1823264	nm1086384|nm3758734|nm0138700|nm2339680|nm4162999	2015
130842	Power/Rangers (2015)	Action|Adventure|Sci-Fi	4475970	7.6	3730	nm0994538	nm0755267|nm0755267|nm0004735|nm2567807|nm2567807	2015
130970	George Carlin: Life Is Worth Losing (2005)	Comedy	484855	8.2	5000	nm0881759		2005
130976	Legend No. 17 (2013)	Drama	2182001	7.4	6221	nm0495536	nm1572716|nm0579823|nm5380264|nm0579828|nm3395474	2013
130978	Love and Pigeons (1985)	Comedy|Romance	87650	7.9	5595	nm0579828	nm0586418|nm0233996|nm0348558|nm0951084|nm0855206	1985
131013	Get Hard (2015)	Comedy|Crime	2561572	6.0	147443	nm1000113	nm0002071|nm0366389|nm1555340|nm1939267|nm0005266	2015
131023	That Sugar Film (2014)	Documentary	3892434	7.4	10885	nm0303902	nm8273240|nm2905939|nm7230363	2014
131098	Saving Santa (2013)	Animation|Children|Comedy	2204315	5.3	2810	nm0429749|nm2770803	nm0018646|nm0018646|nm0164929|nm0001058|nm0176792	2013
131104	The Brain (1969)	Comedy|Crime	64146	6.8	4389	nm0653620	nm0000901|nm0100186|nm0000057|nm0908919|nm0600018	1969
131130	Tom and Jerry: A Nutcracker Tale (2007)	Animation|Comedy	1114698	6.3	2111	nm0105001|nm0148999	nm0833246|nm0003944|nm0056532|nm0152839|nm0149942	2007
131237	What Men Talk About (2010)	Comedy	1595366	7.5	6782	nm2979103	nm2948393|nm3136459|nm2948450|nm3136748|nm0750850	2010
131439	Kill Me Three Times (2014)	Thriller	2393845	5.8	24245	nm0826541	nm0670408|nm1954240|nm0103797|nm1292661|nm0494424	2014
131480	Poker Night (2014)	Action|Crime|Thriller	2548208	6.2	8810	nm1378747	nm2155525|nm0000579|nm0002064|nm0920038|nm1002664	2014
131578	Reckless Kelly (1994)	Comedy	107930	5.1	1816	nm0000635	nm0000635|nm0002124|nm0768488|nm0915989|nm0293466	1994
131610	Willy/Milly (1986)	Comedy|Fantasy	92216	5.4	556	nm0004621	nm0781899|nm0781899|nm0001157|nm0348747|nm0849672	1986
131656	Shaun the Sheep Movie (2015)	Adventure|Animation|Children|Comedy	2872750	7.3	43554	nm0123666|nm0326450	nm1017994|nm1017994|nm0816950|nm0816950|nm0229084	2015
131714	Last Knights (2015)	Action|Adventure	2493486	6.2	45808	nm1589546	nm0654110|nm0000151|nm0377336|nm1818216|nm0193295	2015
131724	The Jinx: The Life and Deaths of Robert Durst (2015)	Documentary	4299972	8.6	52813	nm1285613		2015
131739	Batman vs. Robin (2015)	Action|Adventure|Animation	4324274	7.1	25807	nm0646515	nm4184666|nm4184666|nm1684869|nm0175834|nm0222175	2015
131749	Libre et assoupi (2014)	Comedy	2922440	6.6	1601	nm1085510	nm4684387|nm3114649|nm0594956|nm0687914|nm0133713	2014
131796	Woman in Gold (2015)	Drama	2404425	7.3	63373	nm0193508	nm0000545|nm0005351|nm0117709|nm0005017|nm1137209	2015
131826	Iliza Shlesinger: Freezing Hot (2015)	Comedy	4073952	6.8	2840	nm0689245		2015
131920	The Road Within (2014)	Comedy|Drama	2962876	7.0	16316	nm0920227	nm1588066|nm2353862|nm2368789|nm0001598|nm0001718	2014
131934	The Malibu Bikini Shop (1986)	Comedy	89538	4.8	1205	nm0917066	nm0942653|nm0339304|nm0394521|nm0088147|nm0732717	1986
132046	Tomorrowland (2015)	Action|Adventure|Children|Mystery|Sci-Fi	1964418	6.4	191850	nm0083348	nm0000123|nm1429380|nm0491402|nm3864163|nm0005210	2015
132084	Let It Be Me (1995)	(no genres listed)	113638	5.5	795	nm0075044	nm0001714|nm0000884|nm0000319|nm0001772|nm1027224	1995
132153	Buzzard (2015)	Comedy|Drama|Horror	2656588	6.3	2306	nm1811127	nm3825855|nm1811127|nm5920263|nm2543034|nm1156328	2015
132157	Paul Blart: Mall Cop 2 (2015)	Action|Comedy|Crime	3450650	4.4	41299	nm0275698	nm0416673|nm2263115|nm0895150|nm0022161|nm0568180	2015
132333	Seve (2014)	Documentary|Drama	3149640	7.1	958	nm0203390	nm1898133|nm2019688|nm1296882	2014
132335	Breathe (2014)	Drama	3365778	7.0	7872	nm0491259	nm1754147|nm3650704|nm0141140|nm0445102|nm1366568	2014
132362	Patlabor 2: The Movie (1993)	Action|Animation|Sci-Fi	124770	7.5	4632	nm0651900|nm0632716	nm0866697|nm0322035|nm0322035|nm0397364|nm0397364	1993
132422	Da Sweet Blood of Jesus (2014)	Comedy|Romance|Thriller	3104930	4.5	1950	nm0000490	nm2637959|nm1401432|nm1785339|nm0634393|nm0126070	2014
132424	The Longest Ride (2015)	Drama|Romance	2726560	7.0	89287	nm0863387	nm2207222|nm1429380|nm0000257|nm1658935|nm2772105	2015
132454	Girltrash: All Night Long (2014)	Comedy|Crime|Drama	1555440	6.2	1462	nm0464934	nm0726170|nm1480430|nm1723030|nm3752027|nm6619762	2014
132462	Sword of Vengeance (2014)	Action|Adventure|Drama	3622332	4.4	2549	nm6406593	nm2720118|nm1834115|nm0734558|nm4534098|nm0499270	2014
132488	Lovesick (2014)	Comedy|Romance	2404299	5.1	3033	nm1487468	nm0001455|nm0005123|nm0735226|nm0930053|nm3135063	2014
132496	Danny Collins (2015)	Comedy|Drama	1772288	7.0	33382	nm1557594	nm0000199|nm0000906|nm0004950|nm0134072|nm0001626	2015
132584	The Even Stevens Movie (2003)	Children|Comedy	327698	6.1	7516	nm0573732	nm0479471|nm0005579|nm0675950|nm0899487|nm0816880	2003
132618	Kite (2014)	Action|Crime|Drama|Mystery|Thriller	2044801	4.4	6755	nm0956537	nm2086223|nm4630687|nm0511686|nm3947527|nm2786608	2014
132660	Man Up (2015)	Comedy|Romance	3064298	6.8	56759	nm1414582	nm1128572|nm1239499|nm0832792|nm0910040|nm0931404	2015
132796	San Andreas (2015)	Action|Drama|Thriller	2126355	6.1	257859	nm0679031	nm0425005|nm0001303|nm1275259|nm2686262|nm0344435	2015
132800	Welcome to Me (2014)	Comedy|Drama	2788716	5.9	19726	nm0686099	nm1325419|nm0005188|nm0004802|nm0004747|nm0000349	2014
132888	Comedy Central Roast of James Franco (2013)	Comedy	3098812	7.7	4512	nm0302778		2013
133115	We Could Be King (2014)	Documentary	3699674	7.0	404	nm1519968		2014
133195	Hitman: Agent 47 (2015)	Action|Crime|Thriller	2679042	5.7	95911	nm5507490	nm1670029|nm3799669|nm0704270|nm0001354|nm2854802	2015
133217	B/W (2015)	Comedy|Crime|Sci-Fi	4312536	6.3	583	nm7017062	nm1128120|nm0632457|nm0538710|nm3923154|nm3746524	2015
133281	Ricki and the Flash (2015)	Comedy|Drama	3623726	6.0	24884	nm0001129	nm0000658|nm0000177|nm0336701|nm1659221|nm0819782	2015
133365	Partisan (2015)	Drama|Thriller	3155242	5.8	4183	nm3510385	nm0001993|nm6170886|nm6451534|nm7683468|nm7683469	2015
133377	Infini (2015)	Horror|Sci-Fi|Thriller	3327624	5.3	15138	nm2325065	nm0534205|nm3876431|nm1292661|nm1047329|nm1248409	2015
133419	Pitch Perfect 2 (2015)	Comedy	2848292	6.4	170935	nm0006969	nm0447695|nm2313103|nm2794962|nm0811242|nm2799457	2015
133545	Just Before I Go (2014)	Comedy|Drama	2980472	6.3	19547	nm0001073	nm0005405|nm1880888|nm0226813|nm0005532|nm0973177	2014
133645	Carol (2015)	Drama|Romance	2402927	7.2	142901	nm0001331	nm0000949|nm1913734|nm0005299|nm0151419|nm3821405	2015
133712	Office Romance (1977)	Comedy|Romance	76727	8.2	10429	nm0752922	nm0293981|nm0616556|nm0625986|nm0059847|nm0015253	1977
133716	Bootleggers (1961)	Comedy|Crime	55400	7.9	5111	nm0301145	nm0605201|nm0900120|nm0631994|nm0685804	1961
133771	The Lobster (2015)	Comedy|Romance|Sci-Fi	3464902	7.1	299446	nm0487166	nm0268199|nm0001838|nm1875238|nm1469236|nm0009008	2015
